idx,selected,selection_category,selection_rank,load_stratum,contrast_level,topology_id,topology_name,physical_topology_name,mask_name,mask_family,seed,n_nodes,n_edges,p,edge_json,input_mask_json,input_coupled_parameter_count,input_coupled_edge_count,input_coupled_coord_count,input_parameter_density,input_edge_density,input_coord_density,input_edge_load_gini,input_coord_load_gini,coord_load_distribution,edge_load_distribution,d_rel,d_rel_minus_n_req,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_input_count_min,comparison_branch_input_count_mean,comparison_branch_input_count_max,comparison_branch_input_count_gini,comparison_branch_input_overlap_min,comparison_branch_input_overlap_mean,comparison_branch_input_overlap_max,comparison_branch_input_overlap_gini,rank_D,effective_rank_D,condition_number_D,condition_number_D_masked,condition_number_D_masked_log,root_tree_count_gini,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,edge_M_mean,edge_M_gini,edge_overlap_norm_min,edge_overlap_norm_mean,tree_overlap_norm_min,tree_overlap_norm_mean,tree_overlap_norm_gini,diff_overlap_norm_min,diff_overlap_norm_mean,diff_overlap_norm_gini,diff_coord_load_gini,diff_pair_count_sampled,diff_pair_count_possible,diff_pairs_truncated,gamma_no_bias_exact_lcvar,gamma_no_bias_tropical_lcvar,gamma_no_bias_hard_root_lcvar
20,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0020_c200_seed60638,cycle_chords_n6_m20_seed3__prospective_balanced_load_0020_c200_seed60638,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0020_c200_seed60638,prospective_tree_diff_balanced_load,60638,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,18,20.75,22,0.03915662650602414,40,40.0,40,0.0,18,20.75,22,0.03915662650602414,19,15.898610432389086,3.550238802485174,3.0383004332175485,0.48263071555621495,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.2,0.259375,0.875,0.9718762258040258,0.015516852231932443,0.9169039795545819,0.960331491276202,0.008922041814278803,0.02104443705673753,79096,79096,False,,,
21,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0021_c200_seed60639,cycle_chords_n6_m20_seed3__prospective_balanced_load_0021_c200_seed60639,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0021_c200_seed60639,prospective_tree_diff_balanced_load,60639,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,15,19.0,23,0.08552631578947367,40,40.0,40,0.0,15,19.0,23,0.08552631578947367,19,15.898610432389086,3.550238802485174,3.6562358589058106,0.5630342037240879,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.23750000000000004,0.8975903614457831,0.9785676812343841,0.013816393015605444,0.8932617769827073,0.9529246699743239,0.010157258959085258,0.01618026259476646,79096,79096,False,,,
22,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0022_c200_seed60640,cycle_chords_n6_m20_seed3__prospective_balanced_load_0022_c200_seed60640,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0022_c200_seed60640,prospective_tree_diff_balanced_load,60640,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,15,16.75,19,0.05597014925373145,40,40.0,40,0.0,15,16.75,19,0.05597014925373145,19,15.898610432389086,3.550238802485174,3.277240101894693,0.5155082604571687,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.1,0.209375,0.8615384615384616,0.951776338654212,0.0160216577853034,0.9321407274895647,0.9651422760545808,0.006525166868649457,0.015890174095133158,79096,79096,False,,,
23,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0023_c200_seed60641,cycle_chords_n6_m20_seed3__prospective_balanced_load_0023_c200_seed60641,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0023_c200_seed60641,prospective_tree_diff_balanced_load,60641,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,17,19.0,21,0.03947368421052633,40,40.0,40,0.0,17,19.0,21,0.03947368421052633,19,15.898610432389086,3.550238802485174,3.2569549354898433,0.5128117495370905,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.2375,0.8384615384615385,0.9633846147071417,0.020516236220678996,0.9244723618090452,0.959533467558165,0.007816297426166852,0.014054437209586546,79096,79096,False,,,
24,1,low_tree_diff_comparison_overlap_balanced_load,2,balanced_load,low,cycle_chords_n6_m20_seed3__prospective_balanced_load_0024_c200_seed60642,cycle_chords_n6_m20_seed3__prospective_balanced_load_0024_c200_seed60642,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0024_c200_seed60642,prospective_tree_diff_balanced_load,60642,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,masks/cycle_chords_n6_m20_seed3__prospective_balanced_load_0024_c200_seed60642.json,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,17,17.75,19,0.02464788732394374,40,40.0,40,0.0,17,17.75,19,0.02464788732394374,19,15.898610432389086,3.550238802485174,3.700180926499629,0.5682229601370897,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.221875,0.88125,0.9662330807287857,0.018202886948184283,0.8515758422605185,0.9548998516047301,0.013888177192127316,0.01069127919417956,79096,79096,False,-2.4507977281106204,-3.122175450416497,-1.5650592554706766
25,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0025_c200_seed60643,cycle_chords_n6_m20_seed3__prospective_balanced_load_0025_c200_seed60643,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0025_c200_seed60643,prospective_tree_diff_balanced_load,60643,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,17,19.5,22,0.05128205128205132,40,40.0,40,0.0,17,19.5,22,0.05128205128205132,19,15.898610432389086,3.550238802485174,3.361140683292072,0.5264866906006206,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.2,0.24375000000000002,0.8384615384615385,0.9730321907569549,0.018046200402415113,0.9051389535786368,0.9559960371875974,0.010287352430710328,0.016823566275372848,79096,79096,False,,,
26,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0026_c200_seed60644,cycle_chords_n6_m20_seed3__prospective_balanced_load_0026_c200_seed60644,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0026_c200_seed60644,prospective_tree_diff_balanced_load,60644,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,16,18.25,20,0.044520547945205546,40,40.0,40,0.0,16,18.25,20,0.044520547945205546,19,15.898610432389086,3.550238802485174,3.6808212799704907,0.5659447310552195,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.228125,0.86,0.9663166947479528,0.01634399003162379,0.8967203339296362,0.9579044423908839,0.010691117876145073,0.016760821716801155,79096,79096,False,,,
27,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0027_c200_seed60645,cycle_chords_n6_m20_seed3__prospective_balanced_load_0027_c200_seed60645,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0027_c200_seed60645,prospective_tree_diff_balanced_load,60645,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,17,18.5,21,0.04054054054054057,40,40.0,40,0.0,17,18.5,21,0.04054054054054057,19,15.898610432389086,3.550238802485174,3.3418876234294834,0.5239918419233126,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.23125,0.891566265060241,0.9686276310962474,0.016151339282661326,0.9184909175593852,0.9635735835717174,0.00613298085049041,0.019005372646123675,79096,79096,False,,,
28,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0028_c200_seed60646,cycle_chords_n6_m20_seed3__prospective_balanced_load_0028_c200_seed60646,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0028_c200_seed60646,prospective_tree_diff_balanced_load,60646,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,19,21.5,25,0.058139534883721034,40,40.0,40,0.0,19,21.5,25,0.058139534883721034,19,15.898610432389086,3.550238802485174,3.805684543437475,0.5804327863886536,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.26875,0.8596491228070176,0.9628173337750461,0.018465888403253805,0.8999403697078115,0.9608265623132594,0.008934801146954552,0.018450243794326138,79096,79096,False,,,
29,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0029_c200_seed60647,cycle_chords_n6_m20_seed3__prospective_balanced_load_0029_c200_seed60647,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0029_c200_seed60647,prospective_tree_diff_balanced_load,60647,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,17,19.0,21,0.046052631578947345,40,40.0,40,0.0,17,19.0,21,0.046052631578947345,19,15.898610432389086,3.550238802485174,3.8947821396670874,0.5904831697912304,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.2375,0.8625,0.9711441455769095,0.016181885139417984,0.8972209284272629,0.9555979650260288,0.01142618658562533,0.017807016538273324,79096,79096,False,,,
30,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0030_c200_seed60648,cycle_chords_n6_m20_seed3__prospective_balanced_load_0030_c200_seed60648,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0030_c200_seed60648,prospective_tree_diff_balanced_load,60648,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,16,19.0,21,0.05921052631578938,40,40.0,40,0.0,16,19.0,21,0.05921052631578938,19,15.898610432389086,3.550238802485174,3.5251055325109197,0.5471721231717008,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.2,0.2375,0.8614457831325302,0.9657811562122308,0.017027814759865034,0.9227987421383648,0.9606639160243846,0.00838206785077844,0.010951428374908145,79096,79096,False,,,
31,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0031_c200_seed60649,cycle_chords_n6_m20_seed3__prospective_balanced_load_0031_c200_seed60649,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0031_c200_seed60649,prospective_tree_diff_balanced_load,60649,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,15,20.0,23,0.08125000000000004,40,40.0,40,0.0,15,20.0,23,0.08125000000000004,19,15.898610432389086,3.550238802485174,3.3692622902508953,0.5275348212436988,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.24999999999999997,0.8947368421052632,0.9681781611516919,0.016603839468509074,0.9018785902810122,0.9615902256760455,0.008909574459198932,0.013023030539251579,79096,79096,False,,,
32,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0032_c200_seed60650,cycle_chords_n6_m20_seed3__prospective_balanced_load_0032_c200_seed60650,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0032_c200_seed60650,prospective_tree_diff_balanced_load,60650,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,19,20.0,22,0.03125,40,40.0,40,0.0,19,20.0,22,0.03125,19,15.898610432389086,3.550238802485174,3.802175499895417,0.5800321590515407,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.1,0.25,0.868421052631579,0.9804707921598675,0.012608851597679438,0.8871851040525739,0.9501890256100859,0.012474455771650517,0.015253328289312806,79096,79096,False,,,
33,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0033_c200_seed60651,cycle_chords_n6_m20_seed3__prospective_balanced_load_0033_c200_seed60651,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0033_c200_seed60651,prospective_tree_diff_balanced_load,60651,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,16,19.0,21,0.05263157894736836,40,40.0,40,0.0,16,19.0,21,0.05263157894736836,19,15.898610432389086,3.550238802485174,3.37043953002482,0.5276865397489164,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.1,0.2375,0.875,0.9645319626176773,0.017314472549443405,0.927806241266884,0.9624482169288543,0.0060936964322557685,0.014745601766935623,79096,79096,False,,,
34,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0034_c200_seed60652,cycle_chords_n6_m20_seed3__prospective_balanced_load_0034_c200_seed60652,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0034_c200_seed60652,prospective_tree_diff_balanced_load,60652,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,15,17.25,20,0.061594202898550776,40,40.0,40,0.0,15,17.25,20,0.061594202898550776,19,15.898610432389086,3.550238802485174,3.6426685553831195,0.5614196567986846,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.1,0.215625,0.8769230769230769,0.9693529590274051,0.0141362814624717,0.9330188679245283,0.9628658641150901,0.007713385055098776,0.013484615737344052,79096,79096,False,,,
35,1,high_tree_diff_comparison_overlap_balanced_load,2,balanced_load,high,cycle_chords_n6_m20_seed3__prospective_balanced_load_0035_c200_seed60653,cycle_chords_n6_m20_seed3__prospective_balanced_load_0035_c200_seed60653,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0035_c200_seed60653,prospective_tree_diff_balanced_load,60653,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,masks/cycle_chords_n6_m20_seed3__prospective_balanced_load_0035_c200_seed60653.json,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,15,18.0,20,0.05555555555555558,40,40.0,40,0.0,15,18.0,20,0.05555555555555558,19,15.898610432389086,3.550238802485174,3.3548055728836945,0.5256673557805671,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.22500000000000003,0.8947368421052632,0.9628158554003464,0.013866818060711772,0.9359570661896244,0.9645742531691108,0.005697592809786656,0.014320623930056176,79096,79096,False,-3.7668768033992683,-1.82224377667801,-1.57862719846324
36,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0036_c200_seed60654,cycle_chords_n6_m20_seed3__prospective_balanced_load_0036_c200_seed60654,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0036_c200_seed60654,prospective_tree_diff_balanced_load,60654,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,16,18.25,19,0.03082191780821919,40,40.0,40,0.0,16,18.25,19,0.03082191780821919,19,15.898610432389086,3.550238802485174,3.3921642488112544,0.5304768726605608,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.228125,0.8554216867469879,0.9660245581262297,0.019573632716090916,0.9208470244614823,0.9580724207005323,0.009356714853552939,0.014045056095622455,79096,79096,False,,,
37,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0037_c200_seed60655,cycle_chords_n6_m20_seed3__prospective_balanced_load_0037_c200_seed60655,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0037_c200_seed60655,prospective_tree_diff_balanced_load,60655,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,18,18.75,20,0.023333333333333428,40,40.0,40,0.0,18,18.75,20,0.023333333333333428,19,15.898610432389086,3.550238802485174,3.8637738756838296,0.5870117017454349,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.1,0.234375,0.835,0.9683980200068154,0.021926395153945455,0.9158515758422605,0.9537048787054584,0.009167517770817035,0.018194699192956687,79096,79096,False,,,
38,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0038_c200_seed60656,cycle_chords_n6_m20_seed3__prospective_balanced_load_0038_c200_seed60656,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0038_c200_seed60656,prospective_tree_diff_balanced_load,60656,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,20,21.25,23,0.026470588235294024,40,40.0,40,0.0,20,21.25,23,0.026470588235294024,19,15.898610432389086,3.550238802485174,3.700905557130938,0.5683080025389851,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.265625,0.8421052631578947,0.9625750012109844,0.019806264004953444,0.9128205128205128,0.9622499483001986,0.009421720358284036,0.01443688478234284,79096,79096,False,,,
39,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0039_c200_seed60657,cycle_chords_n6_m20_seed3__prospective_balanced_load_0039_c200_seed60657,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0039_c200_seed60657,prospective_tree_diff_balanced_load,60657,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,15,16.75,19,0.05597014925373145,40,40.0,40,0.0,15,16.75,19,0.05597014925373145,19,15.898610432389086,3.550238802485174,3.894774035365597,0.5904822661060042,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.1,0.209375,0.8923076923076924,0.9702982243582969,0.01694030468117469,0.9164725974227604,0.9570741625865962,0.009861620046804243,0.016290791605527044,79096,79096,False,,,
40,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0040_c200_seed60658,cycle_chords_n6_m20_seed3__prospective_balanced_load_0040_c200_seed60658,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0040_c200_seed60658,prospective_tree_diff_balanced_load,60658,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,15,19.0,21,0.05921052631578938,40,40.0,40,0.0,15,19.0,21,0.05921052631578938,19,15.898610432389086,3.550238802485174,3.768015980456801,0.5761127360023393,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.2375,0.8615384615384616,0.9624493148030719,0.01573053915132494,0.8882073749543629,0.955905020236794,0.012390538811664298,0.016354109348251322,79096,79096,False,,,
41,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0041_c200_seed60659,cycle_chords_n6_m20_seed3__prospective_balanced_load_0041_c200_seed60659,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0041_c200_seed60659,prospective_tree_diff_balanced_load,60659,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,17,19.5,21,0.044871794871794934,40,40.0,40,0.0,17,19.5,21,0.044871794871794934,19,15.898610432389086,3.550238802485174,3.084236788441041,0.4891477130772566,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.24374999999999997,0.8769230769230769,0.9630990108375471,0.017465823548678427,0.9288930290327589,0.9629801876874767,0.007780351570815913,0.013528407006603071,79096,79096,False,,,
42,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0042_c200_seed60660,cycle_chords_n6_m20_seed3__prospective_balanced_load_0042_c200_seed60660,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0042_c200_seed60660,prospective_tree_diff_balanced_load,60660,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,18,19.75,23,0.04746835443037978,40,40.0,40,0.0,18,19.75,23,0.04746835443037978,19,15.898610432389086,3.550238802485174,3.6605066018578434,0.5635411944561739,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.24687499999999998,0.8771929824561403,0.9701357278388182,0.01731498037682533,0.9178294573643411,0.9587288651169318,0.008451754400627287,0.015417927671802278,79096,79096,False,,,
43,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0043_c200_seed60661,cycle_chords_n6_m20_seed3__prospective_balanced_load_0043_c200_seed60661,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0043_c200_seed60661,prospective_tree_diff_balanced_load,60661,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,18,19.5,21,0.03205128205128216,40,40.0,40,0.0,18,19.5,21,0.03205128205128216,19,15.898610432389086,3.550238802485174,3.7009063826056514,0.5683080994069184,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.24375000000000002,0.8596491228070176,0.9651990174344477,0.017491977424969107,0.8989862850327967,0.9605075586940138,0.007691018467067323,0.015295877659574408,79096,79096,False,,,
44,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0044_c200_seed60662,cycle_chords_n6_m20_seed3__prospective_balanced_load_0044_c200_seed60662,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0044_c200_seed60662,prospective_tree_diff_balanced_load,60662,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,18,19.5,21,0.03205128205128216,40,40.0,40,0.0,18,19.5,21,0.03205128205128216,19,15.898610432389086,3.550238802485174,3.860969854221587,0.5866964107418093,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.2,0.24375000000000002,0.9105263157894737,0.9723380405901608,0.012376695269928462,0.8702064896755162,0.9588772101498875,0.009297481334663793,0.014478899180728755,79096,79096,False,,,
